,Unnamed: 0,Unnamed: 0.1,comment,updated_at,like_count,sentiment
2927,2926,2926.0,كمل هكذا وقول وداعا لمصداقيتك,2021-01-15T12:17:48Z,0.0,1.0
2928,2927,2927.0,الله يرحم والديك والله لنفعتني <br>كنت فيس منقدرش نفتحه <br>ودرك راهي قوة,2021-01-05T15:17:31Z,3.0,0.0
2929,2928,2928.0,للاسف نحن بعيدين جدا عن اصلاح اعطال الانترنت وللعلم جيزي لم تعد موجودة بدائرة اولف ولاية ادرار. واو ريدو بقي منها 2G فقط حتى يوم امس واليوم مقطوعة تماما وموبيليس تعمل بشكل ضعيف وهزيل 3G يعني. لا اصلاح ما والو. العنوان هو متعاملين الهاتف النقال  يواصلون هوايتهم المفضلة وهي سرقة جيوب المواطنين في الجنوب على الاقل,2021-01-05T20:40:48Z,1.0,1.0
2930,2929,2929.0,صلحتلي على خاطر 4g كانت متطلعليش👍👍👍,2021-01-05T12:24:49Z,4.0,2.0
2931,2930,2930.0,نرجوا ان تهتم بالحواسيب لكي نستفيد جميعا وشكرا على مجهوداتك,2021-01-05T18:51:05Z,0.0,0.0
2932,2931,2931.0,تطبيق رائع.شكرا,2021-01-05T12:55:55Z,0.0,2.0
2933,2932,2932.0,دخلت لرابط يقولك لايمكن عرض او تنزيل هذا الملف واش هي المشكلة,2021-01-05T15:17:07Z,3.0,1.0
2934,2933,2933.0,يكنسومي بزاف ,2021-01-06T14:39:41Z,0.0,1.0
2935,2934,2934.0,جليل يا خو شوف لينا حل لtop 4g وكاش غكرة نطلعو الفيتاس الله يحفظك,2021-01-11T02:34:39Z,0.0,0.0
2936,2935,2935.0,للاسف نحن بعيدين جدا عن اصلاح اعطال الانترنت وللعلم جيزي لم تعد موجودة بدائرة اولف ولاية ادرار. واو ريدو بقي منها 2G فقط حتى يوم امس واليوم مقطوعة تماما وموبيليس تعمل بشكل ضعيف وهزيل 3G يعني. لا اصلاح ما والو. العنوان هو متعاملين الهاتف النقال جيزي اوريدو موبيليس يواصلون هوايتهم المفضلة وهي سرقة جيوب المواطنين في الجنوب على الاقل,2021-01-05T20:38:27Z,0.0,1.0
2937,2936,2936.0,الله يحفضك ليوم نجربو علا الله تنفعنا,2021-01-06T10:17:14Z,0.0,0.0
2938,2937,2937.0,اخي لماذا لا يتحمل لي تطبيق؟؟!,2021-01-07T08:17:19Z,0.0,0.0
2939,2938,2938.0, مرضتني ,2021-01-11T14:43:18Z,0.0,1.0
2940,2939,2939.0,نصيحة ويلا عندك تغطية سيئة غير مكلاه تعي روحك لا تطبيق ولا هم يحزنون,2021-01-05T11:44:01Z,28.0,1.0
2941,2940,2940.0,راه عليه ضغط كبير من المستخدمين قالي عاود مبعد باه نقدر نحملو,2021-01-05T14:24:46Z,2.0,1.0
2942,2941,2941.0,ياخويا تيكنو انا من متتبعيك لكن بصراحة كل تطبيقاتك لتسريع الانثرناث لم تفدني  هل المشكل في هاتفي او المشكل في تطبيقاتك,2021-01-15T11:41:01Z,0.0,0.0
2943,2942,2942.0,حفظك خويا تكنو,2021-01-05T13:17:01Z,0.0,2.0
2944,2943,2943.0, ايكونسومي بزاف انترنت ,2021-01-05T17:09:25Z,1.0,1.0
2945,2944,2944.0,شكرا شكرا شكرا لك,2021-02-20T07:35:03Z,0.0,2.0
2946,2945,2945.0, 😍,2021-01-05T11:19:49Z,0.0,2.0
2947,2946,2946.0,تحياتي خويا,2021-01-05T16:07:23Z,0.0,2.0
2948,2947,2947.0,سلام . واش من ولايات طلقو فيهم 4G+,2021-01-05T12:27:38Z,1.0,0.0
2949,2948,2948.0,Slm khoya. Nova 3i (application non installé) prk ? 🤔🤔,2021-01-13T22:14:21Z,0.0,0.0
2950,2949,2949.0,👍,2021-01-05T17:33:21Z,0.0,2.0
2951,2950,2950.0,سلام خوى ممكن تشرح لنا تطبيق جديد اسم (تم تم وان),2021-01-05T16:46:32Z,0.0,0.0
2952,2951,2951.0,مشاء الله,2021-01-05T13:37:39Z,1.0,2.0
2953,2952,2952.0,Nta khoya merci alik teckno rebi ywafkek,2021-01-07T19:33:08Z,0.0,0.0
2954,2953,2953.0,👍👍👍👍,2021-01-05T12:02:24Z,1.0,2.0
2955,2954,2954.0,Khoya navigu 4g ta3 Mobilis mliha,2021-01-05T16:57:30Z,2.0,0.0
2956,2955,2955.0,عندي سويتش و ما تخرجليش 4+ علاش ؟!,2021-01-05T13:55:58Z,4.0,0.0
2957,2956,2956.0,من فضلك هل سعر  مناسبة وحدة مركزية i5 <br>8g 1000g <br>ب38500 دج,2021-01-05T13:06:43Z,0.0,0.0
2958,2957,2957.0,كثرة الإشهارت ملقيتش تطبيق,2021-01-06T20:24:51Z,0.0,1.0
2959,2958,2958.0,لوكان درت قبل التطبيق وبعد التطبيق,2021-01-05T11:47:56Z,6.0,0.0
2960,2959,2959.0,اضنه تطبيق ممتاز,2021-01-05T13:06:52Z,0.0,2.0
2961,2960,2960.0,خصتني  انترنت مجاني في اوريدو,2021-01-05T19:12:03Z,0.0,0.0
2962,2961,2961.0,لم أستطع تثبيت البرنامج,2021-01-05T17:23:25Z,0.0,1.0
2963,2962,2962.0, السرعة المنخفضة,2021-01-05T16:03:17Z,0.0,1.0
2964,2963,2963.0,يمشي علا لويفي خويا الله يحفظك جاوبني,2021-01-06T10:55:36Z,1.0,0.0
2965,2964,2964.0,جيبنا تروكلر بريميوم خويا,2021-01-08T03:26:25Z,0.0,0.0
2966,2965,2965.0,ماكانش تحميل للآيفون,2021-01-05T22:09:00Z,0.0,0.0
2967,2966,2966.0,ماليش يتحمل,2021-01-05T14:28:27Z,0.0,0.0
2968,2967,2967.0,لماذا عند التحميل يحولني إلى غوغل داريف,2021-01-05T14:56:55Z,0.0,0.0
2969,2968,2968.0,Slm عندي ويفي ايدوم تقيلة بزاف واش ندير باش تولي خفيفة,2021-01-05T11:19:29Z,0.0,1.0
2970,2969,2969.0,؟؟؟ كين غير أشهرات في موقع تاعك والله ملقيت راسي  نحس روحي هكر من تكنو الى ڨ بلى الى؟؟ سهلها تسهل شو,2021-01-05T19:50:08Z,0.0,0.0
2971,2970,2970.0,احسن VPN في العالم هو:<br>Nordvpn<br>expressVPN <br>من هاذم متروحوش,2021-03-05T21:17:01Z,0.0,0.0
2972,2971,2971.0,هذو تطبيقات كذابين امدولك سرعة وهمية اخي جربت واحد وصلت سرعة 800ميغا  واليوتيوب والله متقدر تمشيه هنا تعرف تطبيقات لا اساس لها,2021-08-16T17:06:41Z,0.0,1.0
2973,2972,2972.0,التطبيق محبش يتثبت علي هواتف redmi,2021-01-05T12:32:51Z,0.0,1.0
2974,2973,2973.0,حجم التطبيق كبير وقيل,2021-01-05T13:16:18Z,1.0,0.0
2975,2974,2974.0,هههه انا كدرة التطبيق تاعك كونيكسيون ماتت يا خويا,2021-01-05T17:41:08Z,6.0,1.0
2976,2975,2975.0,الرابط لايعمل,2021-01-05T12:55:31Z,0.0,1.0
2977,2976,2976.0,ton lien marche pas essai un autre,2021-01-08T17:09:35Z,0.0,1.0
2978,2977,2977.0,قتلتونا بلكذب والخرطي ورابط التحميل اسفل الفيديو<br>يااااااااااااااااو اللي النات عيانة عندو مايتعب روحو ماوالو حنا في الجزائر النات سيئة جدا<br>ماتعب روحك ماتروح لأسفل الفيديو<br>خافو ربي,2021-01-07T00:24:18Z,0.0,1.0
2979,2978,2978.0,راكو ملاح لو تعرفو الشبكات واش دايرة من التبلعيط في اقصى الجنوب تحسو ارواحكم مولوك  الشبكة عندي ما توصل 80kb يعني وا تتفرج اي شيء بدقة اكثر من 240.p  حسبنا الله ونعم الوكيل في السراقة,2021-01-05T20:47:14Z,0.0,1.0
2980,2979,2979.0,واوووو,2021-01-05T11:50:52Z,0.0,2.0
2981,2980,2980.0,الرابط محدوف,2021-01-05T18:11:46Z,0.0,1.0
2982,2981,2981.0,ههههع تكنو هذيك مانيطا عندي معاها ذكريات <br>ايام زمن جميل 😂😂,2021-01-05T15:00:32Z,1.0,0.0
2983,2982,2982.0,Wa3elach ooredoo 3endi 20 mb ou nta 2 mg,2021-01-05T12:00:50Z,0.0,0.0
2984,2983,2983.0,؟؟؟ كين غير أشهرات في موقع تاعك والله ملقيت راسي  نحس روحي هكر من تكنو الى ڨ بلى الى؟؟ سهلها تسهل شو,2021-01-05T19:52:35Z,0.0,0.0
2985,2984,2984.0,تخرط يا لعزيز..  مين داك تبانلي كي نتا كي لباقي على جال الدورو تهدر اي حاجة وتنبل اي حاجة.. وبيناتنا انا شفت هاد  vpn ومتخلعت ما والو.  الله يهدينا ويهديك.,2021-01-11T22:50:58Z,0.0,1.0
2986,2985,2985.0,واذا ما عندكش برينيوم,2021-01-05T14:07:10Z,0.0,0.0
2987,2986,2986.0,Wach hiya la chaînes d intégration pour canada,2021-01-05T11:22:43Z,3.0,0.0
2988,2987,2987.0,هههههههههههههههههه   يا ولدي  منيتك راك تحكي 😂😂😂😂😂    يخي علابالك  واش  معناها   vpn  ولا غير راك  حاب  يدخلو  لرابط المختصر      راك في دزاير ماش في لوروب 😂😂😂😂😂😂,2021-01-06T13:04:11Z,0.0,0.0
2989,2988,2988.0,Nn c pas vrai,2021-01-06T10:43:50Z,0.0,1.0
2990,2989,2989.0,حجم التطبيق بالبريميوم 51 ميقا و في بلاي ستور 21 ميقا ..الفرق راهو كبير بزاف !!؟ حملتو و ماحبيتش نثبتو .. خفت,2021-01-05T12:49:55Z,0.0,0.0
2991,2990,2990.0,جيزي 🤦,2021-01-06T17:19:50Z,0.0,0.0
2992,2991,2991.0,الاول يظهرلي,2021-01-05T11:19:03Z,0.0,0.0
2993,2992,2992.0,حسبتك رشيد نكاز هههه حفظك خويا,2021-01-06T17:59:05Z,0.0,0.0
2994,2993,2993.0,راك روطار تيكنو عندي مدة وأنا نخدم بها في الثوب 4حي,2021-01-05T16:37:08Z,1.0,0.0
2995,2994,2994.0,سيئه,2021-01-10T13:57:28Z,0.0,1.0
2996,2995,2995.0,Djezzy 💩💩💩💩,2021-01-05T14:14:59Z,0.0,1.0
2997,2996,2996.0, انا شريت وحدة سويتشي خلصت ,2021-01-19T18:14:13Z,8.0,1.0
2998,2997,2997.0,سلام خصنا عرض تاع 40 جيڨ ب 1000 في اوريدو,2021-01-05T20:52:17Z,29.0,0.0
2999,2998,2998.0,خويا ديزاد شوفنا عروض نتاع 100 و لا 150 في نجما و لا مبليز س  و شوفنا كاش تطبيقات ربحية يكون صاضقين,2021-01-05T21:55:34Z,7.0,0.0
3000,2999,2999.0,Merçi pour l&#39;information. Quoi de nouveaux pour L&#39; ADSL?,2021-01-05T19:09:46Z,2.0,0.0
3001,3000,3000.0,عرض دائم ,2021-01-05T22:08:45Z,1.0,2.0
3002,3001,3001.0,كاش جديد على la gold خويا لا تبخل علينا بالرد الله يسترك 👍,2021-01-05T21:39:55Z,7.0,0.0
3003,3002,3002.0,المشكل فريزو ماشي فلعروض,2021-01-05T23:20:15Z,0.0,1.0
3004,3003,3003.0,كاين تاع 50جيغا تشريها 150 الف هدرة للخارج اورودو باطل مينقصوش ليجيغا,2021-01-11T19:35:03Z,0.0,2.0
3005,3004,3004.0,خسارة بدلوا عرض نتاع 1000 الف,2021-01-25T18:33:56Z,0.0,1.0
3006,3005,3005.0,كم يدوم هذا العرض تع ديما ارجو الرد ؟؟,2021-01-05T20:29:27Z,2.0,0.0
3007,3006,3006.0,هل شريحة الأنترنيت 1500 يوتيوب باطل مع 40 جيقا فيها إلتزامه أخي ؟؟,2021-10-18T16:29:02Z,0.0,0.0
3008,3007,3007.0,2000دج بزاااف القدرة الشرائية لي المواطن  لاتسمح,2021-01-06T12:23:05Z,32.0,1.0
3009,3008,3008.0,هل عرض ترويجي أو دائم,2021-01-05T21:10:01Z,1.0,0.0
3010,3009,3009.0,مذابيكم ترجعولنا نتاع 150ب40Go الله يحفضكم 200بزاااف راهم كامل هربو للجيزي والموبيليس,2021-05-28T22:51:37Z,1.0,1.0
3011,3010,3010.0,يا بن عمي وين راك رايح 2000 دج بزاف يا أخي حتى لو فيها 100جيغا.<br>كون جات 1200دج صح ممكن معقولة شوي.,2021-01-30T19:40:41Z,5.0,0.0
3012,3011,3011.0,يجب أن تشرح لنا ديما 120حتى مستفاد منها!,2021-01-07T13:44:40Z,0.0,0.0
3013,3012,3012.0,مذابيكم ترجعولنا نتاع 150ب40Go الله يحفضكم 200بزاااف راهم كامل هربو للجيزي والموبيليس الله يسجيكم,2021-05-28T22:51:55Z,1.0,0.0
3014,3013,3013.0,استغفر الله العظيم واتوب اليه عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته.......,2021-01-05T19:46:04Z,19.0,0.0
3015,3014,3014.0,اكبر شركة محترفة في السرقة هي اريدو وحنا نريدو عليها سامحوني علي هاذي الهدرة لاكن هاذا هو الواقع,2021-01-09T16:09:10Z,1.0,1.0
3016,3015,3015.0,ياديزاد خويا شوفلنا حل نتاع لقولد اوريدو نتاع 40Go غير ب 150,2021-05-28T22:53:28Z,0.0,0.0
3017,3016,3016.0, ريزو مليح,2021-01-05T20:16:49Z,5.0,2.0
3018,3017,3017.0,سلام خوي مكانش ابيز اوريدو تقدر تشحن بيه البيقو او العاب,2021-01-25T08:19:52Z,2.0,0.0
3019,3018,3018.0,Aw la switch fiha tani bonus??,2021-01-05T21:20:05Z,3.0,0.0
3020,3019,3019.0,اخي عندي نجمة غولد نقدر نبدلها لل سويتش,2021-06-17T13:10:50Z,0.0,0.0
3021,3020,3020.0,Ya khoya mknch mnha switch mfihach limitation ana flil tan9os twali 512 oran,2021-01-06T08:03:24Z,0.0,1.0
3022,3021,3021.0,كيفاش نبدل من لاڨولد الى ديما ؟,2021-01-10T12:07:04Z,0.0,0.0
3023,3022,3022.0,عرض دائم,2021-01-05T19:12:32Z,6.0,2.0
3024,3023,3023.0,L&#39;offre ada pour toujour wela période bark w yroh,2021-01-05T21:13:10Z,2.0,0.0
3025,3024,3024.0,علاه لاڨولد رجعوه 30  ب 200 نلف,2021-02-12T09:55:22Z,0.0,0.0
3026,3025,3025.0,ديرلنا فيديو على عروض اتصالات الجزائر,2021-01-05T20:31:20Z,1.0,0.0
3027,3026,3026.0,مكانش تع 50 ألف شهر,2021-01-05T19:11:15Z,13.0,0.0
3028,3027,3027.0,العرض تاع مئة وخمسين يعطوك ربعين جيغا راح !؟,2021-01-08T23:21:39Z,0.0,0.0
3029,3028,3028.0,اخي هدرنا علا سطرلنك وكاين اقمار دور في دول العرب مثل العراق,2021-01-05T19:46:03Z,4.0,0.0
3030,3029,3029.0, بسبابها رجعت نعمر 100ألف ندي 15 جيغا + 5 جيغا يوتيوب. وكرهنا صراحة.,2021-01-05T23:39:45Z,0.0,1.0
3031,3030,3030.0, عرض 1000 في اريدو مليح,2021-01-31T17:44:12Z,0.0,2.0
3032,3031,3031.0,عندي la Switch 2500,2021-01-06T14:10:03Z,0.0,0.0
3033,3032,3032.0,تقدر تبدل من Gold او نخلي gold خير؟,2021-01-05T19:16:25Z,3.0,0.0
3034,3033,3033.0,عرض  100 الف يعطوك 20 G  و 400 الف و مجاني مع اوريدو <br>شكرا بارك الله فيك 🙏🙏🙏🙏🙏🙏🙏,2021-01-06T06:31:46Z,3.0,2.0
3035,3034,3034.0,هل من جديد في بيكس أو جازي,2021-01-05T19:17:28Z,1.0,0.0
3036,3035,3035.0,اقسم بالله اكبر سراقين هما اوريدو,2021-02-07T16:34:23Z,0.0,1.0
3037,3036,3036.0,شوفنا جديد يكون شابين خويا تكنو,2021-01-05T21:56:17Z,1.0,0.0
3038,3037,3037.0,السلام عليكم تقدر تحول لابيس ل La Gold el jadida فيها 40 جيقا ب 150 الف,2021-01-06T23:11:40Z,0.0,0.0
3039,3038,3038.0,"Avec tout mes respects, je voulais dire juste que en n&#39;a pas que l&#39;internet à payer chaque mois  donc 2000da c&#39;est cher..en n&#39;a beaucoup de frais...........le gaz ,l&#39;eau, l&#39;électricité, les médicament, les radios,les analyse,.................et merci pour vôtre compréhension....",2021-01-12T19:56:52Z,0.0,1.0
3040,3039,3039.0,و gold واش فيها,2021-01-05T19:05:49Z,3.0,0.0
3041,3040,3040.0,سلام البونيس هذا غير في الشهر الاول و لا تكمل....,2021-01-05T20:36:55Z,1.0,0.0
3042,3041,3041.0,خمسينلف وش يعطولي في اوريدو؟؟ جاوبوني متغمروش بيا,2021-03-02T11:22:34Z,0.0,0.0
3043,3042,3042.0,خاوتي وضك مزال العرض تاع 18 جيڨا؟,2021-08-24T17:57:30Z,0.0,0.0
3044,3043,3043.0,جيبنا عروض مفيهمش لابونمو,2021-01-06T11:22:08Z,0.0,0.0
3045,3044,3044.0,سلام تيكنو واش جديد فأوريدو,2021-01-05T18:59:51Z,2.0,0.0
3046,3045,3045.0,شكون المجنون لي يدير pus هاذي <br>كاينة 250 ooredoo <br>يعطيك 120 جيڨا . و 200 هدرة معا تو ليريزو <br>وهدرة معا اوريدو بلاش <br>و30 دقيقة للخارج <br>La switch احسن طبعا,2021-01-09T08:12:57Z,0.0,1.0
3047,3046,3046.0,عروض و كونيكسيون عيانة علاه,2021-01-07T13:13:02Z,0.0,1.0
3048,3047,3047.0,مارايكم في navigui 4g mobilis,2021-01-05T22:41:24Z,1.0,0.0
3049,3048,3048.0,ديرنا تطبيق موبي كورة,2021-01-05T19:33:59Z,1.0,0.0
3050,3049,3049.0,3tina code transfert man haya ila dima baraka allah fik,2021-01-05T20:30:02Z,2.0,0.0
3051,3050,3050.0,😊😊😊,2021-03-20T05:31:40Z,0.0,2.0
3052,3051,3051.0,اسؤء شريحة هيا اوريدو اخطيك منها نصيحة,2021-01-05T19:28:11Z,2.0,1.0
3053,3052,3052.0,عرض دائم او مؤقت ؟؟,2021-01-05T20:31:48Z,0.0,0.0
3054,3053,3053.0,Switch wshbiha had yamat ping mn 170ms wtl3,2021-01-16T21:36:39Z,0.0,1.0
3055,3054,3054.0,كيفية التغيير الى ديما من غولد؟,2021-01-05T19:14:49Z,0.0,0.0
3056,3055,3055.0,بونيس يقعد دايمن ولا خطرة,2021-01-05T19:07:44Z,0.0,0.0
3057,3056,3056.0,أخمج عرض  هو ديما  سياسة تجارية ماكرة ماننصح حتي واحد بيه   هءا العرض  آتى للتخبصمن عرض غولد. في غضون الأشهر المقبلة   لا انصح اي احد به     شريحة اووريدو عادية لا يمكنك التحويل إلي عرض غولد   أنا عرض ديما  التافه يمكنك التحويل إلي عرض ديما   سياسة تجارية ماكرة   فهمتم الآن,2021-02-02T14:33:20Z,0.0,1.0
3058,3057,3057.0,ياخوي عندي قولد غادي نقيسها 30جيغا ماتكفيش في الشهر سراقين اوريدو سراقين ياخوي,2021-01-05T19:18:48Z,6.0,1.0
3059,3058,3058.0,Vous avez pas honte que a chaque fois vous coupé la connexion chaque vendredi après midi !! Hram 3likoum,2021-06-04T14:12:38Z,0.0,1.0
3060,3059,3059.0,انا عندي سويتش هيا صح شابة بصح حاجة دوختني كل حاجة خفيفة وسرعة قوية بصح كي نلعب بوبجي تولي سيئة للغاية ارجو رد,2021-03-10T16:05:03Z,0.0,1.0
3061,3060,3060.0,"خويا ما جبتي حتى حاجة جديدة منذ 2021. للأسف.<br>Depuis le début de l&#39;année tu n&#39;as rien apporté sur ta chaîne. Excuse moi mon frère.,???????",2021-07-07T20:32:05Z,0.0,0.0
3062,3061,3061.0,واش رايح في ooredoo haya ???,2021-01-05T20:08:46Z,1.0,0.0
3063,3062,3062.0,Kch mkyn 3ard jdid jay mn mobilis .?,2021-01-06T08:04:15Z,0.0,0.0
3064,3063,3063.0,لاڨولد مازلت نفليكسي 1500 يعطوني 40 gb  و 3000 هدرة مع كاع ليريزو  و اوريدو باطل في 30 يوم <br>كاش ما زادو جديد و لا والو ؟,2021-01-05T20:47:17Z,3.0,0.0
3065,3064,3064.0,1000 كاينة ول نو,2021-01-06T10:50:08Z,0.0,0.0
3066,3065,3065.0,كي يخلاص الشهر و نتا ماكملتش 70g يروحولك و لايبقاو حتى يخلاثو,2021-01-05T19:47:50Z,1.0,0.0
3067,3066,3066.0,كاش جديد عل top 4g من فضلك؟,2021-01-05T19:37:39Z,1.0,0.0
3068,3067,3067.0,والله عندي سويتش ثقيلة بزاف 3جي سيرتو في الليل ماتمشيش  فيديو باليوتوب 144pوبلكشايف في بلديات تيارت,2021-01-05T19:39:18Z,2.0,1.0
3069,3068,3068.0,رجعتنا مدمنين . les mutauions جايين من بعد,2021-01-07T19:23:33Z,0.0,1.0
3070,3069,3069.0,Khosni 3ard elimite f ooredoo,2021-02-13T15:09:49Z,0.0,0.0
3071,3070,3070.0,سويتش فيها أبونمو,2021-01-06T18:54:54Z,1.0,0.0
3072,3071,3071.0,ضيفني اضيفك,2021-01-05T19:36:49Z,1.0,0.0
3073,3072,3072.0,Sr9ain klab lzm ki tflixi 1000 alaf yb3thlk mactvia sino mknch les choix,2021-07-28T14:37:10Z,0.0,1.0
3074,3073,3073.0,Hadi promotion wala daymz,2021-01-05T19:38:40Z,4.0,0.0
3075,3074,3074.0,العرض هذا ذايم ولا ترويجي,2021-01-10T01:33:04Z,0.0,0.0
3076,3075,3075.0,ننصح اي مواطن جزائري يرمي الشرىحة تاع اوريدو الاعندو ويبدل موبيليس ميور تحيا حنا,2021-01-05T19:20:38Z,4.0,1.0
3077,3076,3076.0,اريدو اريدو باطل و جايزي و موبيليس,2021-01-05T20:52:46Z,0.0,1.0
3078,3077,3077.0,او سويتش كاش جديد فيها,2021-01-05T19:01:50Z,5.0,0.0
3079,3078,3078.0,بزاف2000,2021-07-31T08:14:08Z,0.0,1.0
3080,3079,3079.0,ادخل فلموضوع على طول . راك كرهتنا فلفيديو,2021-08-28T19:30:21Z,0.0,0.0
3081,3080,3080.0,تحية جيزي سبيسيال,2021-08-28T23:27:02Z,1.0,2.0
3082,3081,3081.0,ياو ظير على حساب زوالي انا ونتا مناش كيف كيف👌,2021-05-02T20:04:09Z,0.0,0.0
3083,3082,3082.0,إذا تحب الله حط ابوني,2021-01-05T19:36:38Z,2.0,0.0
3084,3083,3083.0,خويا ...عرض 100الف قولد...كانت 20G..<br>ومن بعد عادت 12 G برك ..<br>س1.هل نقدر نبدلها لهذا العرض تع 70 جيقاا..؟<br>س2 عرض 30 Bons 40.....200الف <br>كيتعمر 100الف واش يعطوك ....؟؟<br>والعرض الجديد شحال يدير ... اذا مانقدرش نبدل لابيس تاعي ..باه نشري وحدة!؟<br>وشكراا,2021-01-19T16:54:09Z,0.0,0.0
3085,3084,3084.0,سراقين,2021-08-11T20:29:41Z,0.0,1.0
3086,3085,3085.0,C&#39;est pas intéressant,2021-07-09T14:50:39Z,0.0,1.0
3087,3086,3086.0,جيزي خير,2021-10-13T18:36:18Z,0.0,2.0
3088,3087,3087.0,كاميرا نتاعك معكوسه,2021-01-05T19:09:23Z,0.0,0.0
3089,3088,3088.0,هذا ينبح هكاكة,2021-07-09T17:52:58Z,0.0,0.0
3090,3089,3089.0,اوريدو من حقهم يغلوا افضل شريحة في الجزائر 💚<br>انا جربتهم كامل مكانش كيما اوريدو,2021-02-23T18:45:38Z,0.0,2.0
3091,3090,3090.0,👍👎,2021-01-05T19:10:33Z,1.0,0.0
3092,3091,3091.0,من فضلكم ديروووا جام ==شكرا شكرا جزيلا للتعليق باش يرد عليا. .....خويا كملوا اعمال صيانة في الجزائر الإنترنت ولا مزاال لأني محسيت بحتا فرق الله يحفضك,2021-01-11T12:51:42Z,24.0,0.0
3093,3092,3092.0,أحسن عرض هو لاسويتش ب1500 دج عندك 50 جيڨا ، و ب 2500 دج عندك 150 جيڨا و ب3500 دج عندك إيليميتي و كاين اللي قالو 2000 جيڤا,2021-01-15T19:17:17Z,1.0,2.0
3094,3093,3093.0,باراك الله فيك اخي لكريم ❤❤,2021-01-24T20:32:43Z,1.0,2.0
3095,3094,3094.0, كملوا اعمال صيانة في الجزائر الإنترنت مزاال  محسيت بحتا فرق,2021-01-11T12:51:17Z,12.0,1.0
3096,3095,3095.0,هل توجد طريقة تحويل انترنت من. شريحة الي شريحة في المتعامل اوريدو ؟,2021-01-17T17:49:37Z,0.0,0.0
3097,3096,3096.0,Top 4g est aussi illimité pour 1mois,2021-01-11T13:10:15Z,0.0,1.0
3098,3097,3097.0,السلام عليكم أخي من فضلك كيف يتم ربط جهاز mi TV stick مع الهاتف لإظهاره على شاشة التلفاز وشكرا,2021-01-12T17:23:28Z,2.0,0.0
3099,3098,3098.0,هناك تحسن في التدفق,2021-01-12T09:52:26Z,0.0,2.0
3100,3099,3099.0,خويا لعزيز هل مزال كاينا خدمة تبديل شريحة 3g الى 4g في موبليس من خلال الموقع..؟<br>واذ مزال كاين خويا حطلي رابط الموقع,2021-01-11T14:00:05Z,0.0,0.0
3101,3100,3100.0,ساهلة بوكس بعد المبلغ الأول 699 بعدها شحال تولى. تخلص كل شهر,2021-01-14T14:47:20Z,1.0,0.0
3102,3101,3101.0,اخبار 5G( الجيل الخامس) من فضلك,2021-01-11T12:23:28Z,0.0,0.0
3103,3102,3102.0,"Salam khoya djalil, assegas amegaz, khoya djalil je suis quelqu&#39;un qui ne consomme pas beaucoup d&#39;appels, environs 1000 da par moi par contre j&#39;utilise trop l&#39;internet youtube, Google, Facebook et messenger.... Si tu peux me conseiller une offre ou ooredoo ou mobilis qui me conviendra le mieu je te serais reconnaissant, bon courage kho.",2021-01-11T19:54:17Z,0.0,0.0
3104,3103,3103.0, لاسويتش  هبطوها ل 512 ,2021-01-23T12:53:00Z,1.0,1.0
3105,3104,3104.0,سلام عليكم خويا ربي يقويك خويا,2021-01-11T12:01:34Z,1.0,0.0
3106,3105,3105.0,بارك الله فيك,2021-09-03T07:47:56Z,0.0,2.0
3107,3106,3106.0, الكونكسيوو تاع win control تقريب منعدمه,2021-01-16T20:32:50Z,1.0,1.0
3108,3107,3107.0,limitation في جازي عيينا منها,2021-01-19T15:49:43Z,0.0,1.0
3109,3108,3108.0,موبيليس pixx 4g  فيها ليميتاسيو ,2021-01-11T13:44:16Z,2.0,1.0
3110,3109,3109.0,سرعة منخفضة مودام 4g اوريدو عرض 40000 دج,2021-07-12T09:48:55Z,0.0,1.0
3111,3110,3110.0,اعطينا الاسعار الجديدة لاتصلات الجزائر,2021-01-11T11:38:54Z,1.0,0.0
3112,3111,3111.0,اك غالط خويا لعزيز هذه ليست 4جي هذي 1جي يرحم والديك مابقيتش تحكي على 256او رأسي يعود يوجه..الناس عندها سرعة الإنترنت 1400ميغا 5 جي وانت ....,2021-01-12T05:02:59Z,4.0,1.0
3113,3112,3112.0,"Svp, pour profiter de l&#39;internet sur le modem Sahla box, qu&#39;elle est la meilleure formule. Merci",2021-02-07T19:46:44Z,0.0,0.0
3114,3113,3113.0,سرعة مليحة,2021-01-12T07:13:32Z,1.0,2.0
3115,3114,3114.0,السلام عليكم اخي مادام اوريدو تغدر نفلاشيه ونركب فيه بيس موبيليس,2021-05-16T16:45:51Z,1.0,0.0
3116,3115,3115.0,ساهلة بوكس شحال ممكن تمدلنا العروض تاعو,2021-01-11T22:31:33Z,0.0,0.0
3117,3116,3116.0,الفليكسي بالدهبية مراهش يخدم ,2021-01-11T21:01:31Z,0.0,1.0
3118,3117,3117.0,تقدر تيليشارجي بيه حتى ويلا خلاصت كنكسيو واللا متقدرش,2021-01-11T14:22:17Z,0.0,0.0
3119,3118,3118.0," djezzy la meilleure puces pour Sahla box, pour internet",2021-02-04T18:57:49Z,0.0,2.0
3120,3119,3119.0,افضل عرض هو تع la switch,2021-01-11T13:15:35Z,2.0,2.0
3121,3120,3120.0,محتوى رياضي💕,2021-01-12T13:14:44Z,1.0,0.0
3122,3121,3121.0,👍👍👍❤❤❤🔔🔔,2021-01-14T23:51:54Z,0.0,2.0
