text,label_raw,source_dataset,label
Pix mobilis 1000da,0.0,dataset_3,0
Chadir bch activi hay switch,0.0,dataset_3,0
كفاش التزام كش واحد يفهمنا,0.0,dataset_3,0
والله يا خويا ماعجبني حتى عرض,1.0,dataset_3,1
Connexions de mobilis 0000 dans la maison,1.0,dataset_3,1
عندي اوريدو سويتش 🔥,2.0,dataset_3,2
ميعجبني والو,1.0,dataset_3,1
Danial Danial,0.0,dataset_3,0
bonne offre,2.0,dataset_3,2
شكرا لك اخي الكريم على هذا الموضوع المفيد,0.0,dataset_3,0
شكرا علي المعلومات,2.0,dataset_3,2
شكرا للمعلومة,2.0,dataset_3,2
سرعة منخفضة 512 كيلو غير كافية على الأقل 2 ميغا كأقل شيء,1.0,dataset_3,1
السلام عليكم خويا عبد الجليل بارك الله فيك ربي يحفضك.,0.0,dataset_3,0
"Baraka laho fik frère, ch7el l prix tae pack kemla (modem..puce) svp ?",0.0,dataset_3,0
السلام عليكم خويا جليل دير لنا فيديو على السرعه المنخفضه في عرض اريد سهله بوكس حبينا نشوفو اليوتيوب ولا يمشي 360 بي ولا 460 بي الله يحفظك خويا العزيز,0.0,dataset_3,0
"7000 Da c&#39;est énorme et d&#39;une nullité confirmée, oorido c&#39;est la dernière de la classe, donc je comprends pas pourquoi tu leur fais de la pub !! 512 n&#39;importe quoi, pour streamer il faut plus ,et il capte en fonction de l&#39;endroit",1.0,dataset_3,1
Merci beaucoup,2.0,dataset_3,2
سرعة نتاعها المنخفضة من 512 الى اكثر من 1 ميغا,1.0,dataset_3,1
Barak allah fik,2.0,dataset_3,2
الله يبارك,2.0,dataset_3,2
تقدر تخدم بيه بخط هاتف ثابت ولا لازم تفلاشيه,0.0,dataset_3,0
ربي يبارك ماشاء الله,2.0,dataset_3,2
انا عندي مودام ساهلا بوكس مفلاشي<br>هل استطيع شراء شريحته منفصلة من احد فروع اوريدو<br>جام بماه يشوفها صاحب القناة,0.0,dataset_3,0
في وقت الذروة تهبط الانترنيت بزاف كامل عقلية وحدة لازم نكونيكتي بعد 12 تاع ليل,1.0,dataset_3,1
لله يحفضك,2.0,dataset_3,2
حنا ليستريمر ماتساعدناش هاد الكونيكسيو ربي يهديك حبيبي خاصة إذا لمتكن الأنترنت مستقرة,1.0,dataset_3,1
ابلود عندنا في ڨوراية يوصل 40mb,2.0,dataset_3,2
انا شريتو من قبل روعة موديم اوريدو ولكن لازم تدفع 2000دج وتلقى 512 سرعة تنزيل وارسال يلحق اكثر من 1 ميغا بصح راك روطار حبيبي شكر على المعلومة,0.0,dataset_3,0
غالي باش يعطوك سرعه منخفضه 512 لزم تخلص 2000 الف لشهر,1.0,dataset_3,1
جبلن شرح تجيرب سرعة الانترنت في جيزي 4G الله يحفظك,0.0,dataset_3,0
سلام و عليكم أن أستهلك أنترنت في 3 أيام جازي 60Go ماهي شرحة جيد,0.0,dataset_3,0
الخطرة الاولى كي تشريه جديد يحشوهالك ب كونكسيو خفيفة وبعد تعود تمشيلك ثقيلة <br>تنزيل فيه 50 ميغابايت يعقدلك ساعة باش تتحمل,1.0,dataset_3,1
مدخل الفيديو قوي ومزعج جدا مع سماعة الرأس يرجى تعديله مع صوتك بنفس المستوى,0.0,dataset_3,0
20 جيجا الي تجي مع المودام مفيهاش سرعة منخفضة,1.0,dataset_3,1
200 الف نزيدها في عمري و نشبع كرشي و مايدوهاش الجياح الي ڨاع العام يحشولنا,1.0,dataset_3,1
ديرلنا تجربة تاع idoom 4g,0.0,dataset_3,0
مودم 4g اتصالات الجزائر احسن .100الف تكونكتي ب 20 جيقا وكي تكمل تقدر تكونكتي بالانترنيت المنخفض512 وتقدر تزور قاع المواقع والكونكسيو مليحة حتى بالانترنيت المنخفض,0.0,dataset_3,0
عيب 4جي بهذه السرعة وكي فدو لجيغا تولي 512. الناس عندها سرعة 1200 ميغا..وحنا مازلنا نحكيو على سرعة الحلزون والله عيب كبير,1.0,dataset_3,1
السلام عليكم ورحمه الله وبركاته اخي جربو على 8تع العشية حتي 12 تع الليل ورجعلي الخبر,0.0,dataset_3,0
شكراً,2.0,dataset_3,2
مافيهاش اخي .. كامل هذو من أسوء شركات الاتصال في الكون .,1.0,dataset_3,1
خويا كيفاه نقدر نفليكسي للبيس انتاعو من دون ما نروح لاجونس اوريدو هل نقدر نخلص عن طريق بطاقة ذهبية او طريقة اخرى ارجو الرد اخي بليز,0.0,dataset_3,0
راه يدير 899 الف زادت السومة,1.0,dataset_3,1
مستحيل,1.0,dataset_3,1
conexion 3andi t9ila bel besaf,1.0,dataset_3,1
سرعة المنخفضة تاع 4000دج 1ميجا كما راك تقول زعمة بصح تبالي كامل كيفكيف 512,1.0,dataset_3,1
ياخي محتاجك رد عليا في حالة إنسانية. جماعة طلعولي الكومنتار باه يشوفو صاحب القناة.,0.0,dataset_3,0
بلاصة مفيهاش الريزو ناقص ياسر كي ندخل للشمبرة يروح كامل,1.0,dataset_3,1
🌸,0.0,dataset_3,0
هناك إنقطاع في الانترنت في اوريدو غير طبعي,1.0,dataset_3,1
يثقال و مرات ميلحقش 500 كيلو وخطرات ريزو يروح,1.0,dataset_3,1
خويا ماراك عارف والو على اتصالات الجزائر 100 الف تقعد شهر وتدخل كامل المواقع قوقل يوتيوب فيسبوك بلاي ستوري..... كلش من اول يوم لاخر يوم من الشهر وتتفرج نهار كامل في التيلفزيون ولا الهاتف وتخليه يمشي ومتخلاصش حتى يكمل الشهر,0.0,dataset_3,0
خاوتي انا شريت المودام كيما هادا بصح بلا ابيست تاعها نسقسيكم الا خدعوني ولا لالا,1.0,dataset_3,1
mrc 5ouya <br>mi 7abit na3rf brk ch7el t5ls f chhar,0.0,dataset_3,0
لله ابرك مليح بزاف,2.0,dataset_3,2
اسوء عرض متصلحش بيه الكونكسيو تتقطع بزاف عندي في 4 اشهر يامس وليوم ماشي تمشي لكونكسيون وسيء لببجي ومشاهدة المباريات,1.0,dataset_3,1
100الف في الشهر كاين ؟ وفيها سرعة منخفضة ؟,0.0,dataset_3,0
"سلام واش قصة شريحة جديدة في موبيليس إليميتي دير 2400 لي مدة 6 أشهر , سقسيت عليها عندهم بصح دهشت منها، من فضلك رد",0.0,dataset_3,0
يا خاوتي السرعة المنخفظة 512 محرك البحث Google ما يطلعلكش واحد ما يغلطكم السرعة المنخفظة ضعيييييييييييييففففففة جدا جدا جدا,1.0,dataset_3,1
صباح خير شريحة ساهلة و الله تخليك خويا مانخدموش على اوريدو ب 1000 دج يعطيك 15 يوم ب 10 جيغا و 2000 دج يعطيك 20 جيغا لشهر مع سرعة منخفضة هذا عرض ماهوش تاع مواطن بسيط خويا من مفروض اوريدو يراجعو رواحهم,1.0,dataset_3,1
شحال سعر اخي,0.0,dataset_3,0
usb باش تفلاشيه ماشي باش تكونكتي بيه,0.0,dataset_3,0
بحثت عند موبيليس عن العرض الذي قلت أنه جديد ولم أجد شيئا,0.0,dataset_3,0
1000دج شحال يعطوك من جيقا,0.0,dataset_3,0
اوريدو هو البطل في الجزائر,2.0,dataset_3,2
Svp des compte netflix,0.0,dataset_3,0
"20g تفرغ في يومين <br>نروح ندير كابل نتاع دار احسن 160 الف في شهر ,😁😁",0.0,dataset_3,0
تحيا اديسال 1600دج سرعة وثبات,2.0,dataset_3,2
عندي 2 منهم و مهوش أفضل مودام في استقبال الانترنات ناقص بزاف,1.0,dataset_3,1
اشتراك غالي 2000دج 30 go<br>غالي بزاف هذي سعر تاعها1000دج فقط,1.0,dataset_3,1
صل على النبي,0.0,dataset_3,0
كل خطرة تخرط كنت تقول اوريدو خرطي و اليوم تشكر فيها واش اعطاولك تشيبا,1.0,dataset_3,1
سالم خو عندي تلفاز 4k g6 إريس خبيث تشغيل مع التليفون شكراً ورينا ربي يحفظك خويا,0.0,dataset_3,0
صلوا على النبي,0.0,dataset_3,0
ما هو أحسن مودم,0.0,dataset_3,0
وشنوه افضل مودام نستعملو في منطقة ناقصة ريزو بليز جاوبوني,0.0,dataset_3,0
يا اخي راها شاعلتلي غير لباور راح كلش,0.0,dataset_3,0
ابشع مودام ب 200 الف يمدلك 30 جيقا تفضلك في سمانة <br>و تبقا تكونكتي بانترنت كارثية انتسغرام والو لاسناب مدير والو تبعت غير ميساج ولا فيسبوك لايت,1.0,dataset_3,1
برحمت والديك سرعة منخفضة تاع 4000دج موام اوريدو,1.0,dataset_3,1
خاوتي اوريدو سويتش لازم تخلص 150 بالفاتورة عندهم فاوريدو ولا تفليكسي 150 ميل من اي فليكسي,0.0,dataset_3,0
هذاك سموه ترانسفور ماشي شارجور هذا مودام واش يشارجو فيه هههه,0.0,dataset_3,0
"ألف 200, شحال فيها من gيجا",0.0,dataset_3,0
والانترنت اليميتي ولا تخلاص,1.0,dataset_3,1
ماهوش مليح معجبنيش كاين idoom 4g خير منه بألف مرة فيه السرعة المنخفضة تلحق حتى2 ميغا والله هذي الأيام راها لاحقتني حتى 5 ميغا. مانيش عارف علاش,1.0,dataset_3,1
خويا 4g مش ناجحا في دزاير من لخر,2.0,dataset_3,2
جوبنا ربي يحفضك,0.0,dataset_3,0
quel application vous étulizer pour tester la connexion,0.0,dataset_3,0
slm frr khasni modem adsl bach tansahni ??,0.0,dataset_3,0
اشتراك تع 1000 دينار يشد 15 يوم ماشي شهر خاوتي,0.0,dataset_3,0
مرسي,2.0,dataset_3,2
انترنت في جزائر قاع خورده توالى في العالم.....,1.0,dataset_3,1
خويا ب512 كي نتليشارجي حاجة شحال تكون سرعة انا نبغي نتليشارجي بزاف,0.0,dataset_3,0
تحيا شريحة ذهبيةGOLD 150.000,2.0,dataset_3,2
وين يتباع عند اتصالات الجزائر وا,0.0,dataset_3,0
باركة الله فيك كنت نخمم واش من مودام نشري,0.0,dataset_3,0
عندي سويتش عندي 18 يوم لاكونيكسيو لا ريزو,1.0,dataset_3,1
Hhhh bsahtek,0.0,dataset_3,0
تقدر دير فيه بيس la Switch ولا غير تاعو ؟,0.0,dataset_3,0
هاد المودام خو نقدر نديرلو بيس تاع لاسويتش تاع 400 الف علا خاطرش انا نستهلك كونكسيو بزاف ؟,0.0,dataset_3,0
مع علم كاين بلايص مفهمش ريزوا كامل تجيبه وتقعد تعاني معاه هذا مودام .,1.0,dataset_3,1
خويا ديزاد كي تكمل 20g وسرعة المنخفضة 512 تقدر تلعب بيها ببجي,0.0,dataset_3,0
Chargeur ou transformateur !,0.0,dataset_3,0
هل يمشي من ولاية لولاية مثلا كي نروح للاهل تاعي ونطول اسكو نقدر نديه ويمشيلي نورمال ولا لالا,0.0,dataset_3,0
توحشناك يالجيلالي,0.0,dataset_3,0
اتصالات الجزائر تكونكتي جميع مواقع بعد نفاذ 20جيغا,0.0,dataset_3,0
سيلنا بينج في فري فاير من 9 مساء ل 11 مساء يا اخي واعطينا النتيجة ان امكن,0.0,dataset_3,0
تيكنو وناس زينين,0.0,dataset_3,0
هل هو جيد في ببجي عندي مودام 4g ltu حبيت نبدلو و شكون خير,0.0,dataset_3,0
شحال يدير,0.0,dataset_3,0
لونطيل نتاع موديل 4جي واين نلقاهم,0.0,dataset_3,0
مبليس هبلونا,1.0,dataset_3,1
اخاوتي نجم نشري البيس وحدها و نستفاد من العرض ?,0.0,dataset_3,0
khawti hada modam 3ndi rah kima loukhrin mahouch mlih tfazdou ghir swared khsara fih,0.0,dataset_3,0
ايدوم 4جي خير .بعد نفاذ الجيڨات تتفرج يوتيوب 720 p,2.0,dataset_3,2
هناك عرض في ساهلة بوكس الاتفقيات مع بعض القطاعات .<br>مثل قطاع التعليم العالم أنأ أستاذ جامعي جبت واحد خلصت 3000 دج .,0.0,dataset_3,0
تكنو ديزاد هذا. رجع. وكيل اشهارات لشركات السلاحف اربعة. موبليس اوريدو دجيزي و مصدر ام تاعهم انفصالات جزائر في ميزكم هذا بيس لي تخرج يشريها و مودام لي يخرج يشريه جميع هذي عروض باهضة ثمن مع خدمة اقل من سيئة وبينق مزبلة راك بعتها يا تكنو ديزاد. مفروض متحكيش على هذي عروض و تعارض اثمان باهضة لانو تغطية سيئة على مستوى وطن االا بعض مناطق لي موفريلها تدفق خاطرش فيها ناس يستاهلو. وباقي خلص ومتكونكتيش,0.0,dataset_3,0
200 الف 🤣🤣🤣🤣🤣🤣<br>من اليوم ما نزيدش نتفرجك,0.0,dataset_3,0
اخي مودام اتصالات تان تكونكتي كل المواقع ب 1000دج بسرعة 512kb بعد نفاذ 20 جيقا,0.0,dataset_3,0
كاااارثة كاااارثة اكبر حشوة شرييييتو و الله بلا سماح,1.0,dataset_3,1
واش هد التزام,0.0,dataset_3,0
C&#39;est quoi iltizem contrat!,0.0,dataset_3,0
Oui 512 mliha fe modem ooredoo,0.0,dataset_3,0
حاب نشريه و ندير فيه لاسويتش,0.0,dataset_3,0
عطوك مجانا مودام,0.0,dataset_3,0
ليمات لولا يتهلاو فيك بصح وباعد تولي كيما اتصلات الجزئر,1.0,dataset_3,1
الي فلشتو تمشي. تمشي لبيس جيزي,0.0,dataset_3,0
Khouya ana cnx t9ila bazaf sbah wa3chiya ndkhol nleb free fire png 300 YouTube t9il bazaf,1.0,dataset_3,1
Wel giveaway kifah sratlu wela ndemt ya khu !!??,0.0,dataset_3,0
خواتي راني درك فيدوا يوم على سرعة منخفضة روحوا شوفوه فيدو خرافي,1.0,dataset_3,1
كثرت الاشهارات,0.0,dataset_3,0
نورمامو دايرين برومسيو تاع خوك ولا ولدعمك بومبي يجيبلك واحدب 3000,0.0,dataset_3,0
شريتو جربتو ماشي حاجة,1.0,dataset_3,1
بزاف صحبي 700 رها 8 ميغا في اللجري تلكوم 260 شهر كامل وكي تبغي تخلص كما تبغي 50 الف 100 الف مشي شرط 200 الف ادا انترنت Alg telcom تولي سطابل وكان تلحقك 6 ميغا من 8 راك فلفايدة خير من 6 ميغا محدودة دروك ناس رها تعرف مشي تقولها مودام و20 جيجا ب 700 تشري راه 4 g تاع اجري تلكوم 400 وفيه نفس خصائص علاه تزيد على روحك,1.0,dataset_3,1
انا راه عندي مدة تاع اربع سنين اوزبد شريتلوا بيس سويج ا.و تلفون فيكس الله يبارك,2.0,dataset_3,2
La Switch,0.0,dataset_3,0
Ok,0.0,dataset_3,0
ok,0.0,dataset_3,0
Vive la switch,2.0,dataset_3,2
Ta9der tl3ab pubg ki ta5lass 20go,2.0,dataset_3,2
عرض فاشل,1.0,dataset_3,1
خرا خرا اسوء مودام شفتو,1.0,dataset_3,1
باش متغلطوش الزبائن ..20 جيفا الاولى مفيهاش سرعة منخفضة<br>1000دج فيها 10جيغا صالحة لمدة 15 يوم فقط و مفيهاش سرعة منخفضة 512 <br>2000دج فيها 30جيغا بسرعة منخفضة 512<br>4000دج فيها 70جيغا <br>6000دج فيها 150 جيغا<br>لكن كي تحط فيه سوايتش 2500دج لي فيها 120 جيغا تمشي طوب,1.0,dataset_3,1
تحيا جاوب فوور كونيكسيو,2.0,dataset_3,2
راك منحي ضرسك.. ؟؟؟؟,0.0,dataset_3,0
روعة تتمنيك بينا مشي روعة,0.0,dataset_3,0
تستي ايزي,0.0,dataset_3,0
شرح رائع مشكور👍👍👍,2.0,dataset_3,2
شكرا 😉,2.0,dataset_3,2
نقدر نحولها من top4g ل pixx4g في أي وقت؟,0.0,dataset_3,0
برك الله فيك,2.0,dataset_3,2
شكرا شكرااااا 👍,2.0,dataset_3,2
مشكور اخي راني حولتها top و سرعة الانترنت بقات قوية بعد ما كملت 1 جيقا ، بارك الله فيك و ربي يوفقك,2.0,dataset_3,2
الحمد الفيديو افادني,0.0,dataset_3,0
barak allahoufik,2.0,dataset_3,2
تحية ليك خويا تكنو,2.0,dataset_3,2
صح تكنو كيفاش دير تع بمياتلف (1000دج) بش تولي تع 3 أشهر انترنت و شكرا,0.0,dataset_3,0
الله يهدي اولاد بلادي..بعضهم انزعج من المحتوى فسمح لنفسه بالكلام الذي لا يليق بالمسلمين و يضر صاحبه يوم القيامة,0.0,dataset_3,0
Yatik saha wlh nahit 3liya ham,2.0,dataset_3,2
Yaatik saha. Rebi yahefdek,2.0,dataset_3,2
الخيار رقم. 7 لايضهر لي كيف الحل,0.0,dataset_3,0
بصح ذرك فليكسيت 500 د وزادولي 1000 بصح وليت كي نهدر تنقصلي ال 500 د لي فليكسيتها <br>ماهو السبب اخي الكريم,0.0,dataset_3,0
احنا عندنا ريزو موبليس ثقيل لي يمشو جيزي و اوريدو,1.0,dataset_3,1
خويا تكنو انا بيس تاعي توب 4g وقديمة كنت نحولها ل pixx ومن بعد نعاود نحولها. لتوب 4g كي عاودت باش نرجعها pixx ملقيتش mobtassim خيار 7 فهمني علاه يارحم بباك خويا تيكنو,0.0,dataset_3,0
خويا عندي توب 4g لوكان نفلكسي 1000 دج واش يصرالها,0.0,dataset_3,0
سلام اخي انا كانت 4g او حولتها بيكس تحوس نرجع top4g الانترنت نستفيد منها بعد فليكسي 50 ولا تبقى مكالمات بارك؟,0.0,dataset_3,0
كاش حل للانترنت ثقيلة في pixx 4 g شكرا اخي,0.0,dataset_3,0
انا راني ف top 4g بصح مقدرتش نولي لل pixx ...علاه من فضلك!؟!,0.0,dataset_3,0
راني نحوس نبدلها انترنات فقط وليس المكالمة وانترنت ممكن تفيدني,0.0,dataset_3,0
متصلحش,1.0,dataset_3,1
واذا كانت عندك pix اصلية ماتقدرش تردها Top 4G ؟؟,0.0,dataset_3,0
كونترول 0660هل بالتزام وهل نقدر نحافظ على رقمي بعد مرور الالتزام,0.0,dataset_3,0
السلام عليكم خويا رحت توب 4جي ولا هذا فيديو قديم,0.0,dataset_3,0
درت تحويل وتحولت بصح مساج ملحقنيش تع تحويل كفاه الحل وشكرا,0.0,dataset_3,0
خويا راك غالط في حاجة لبيس كتروح ترجعها انا طاحتلي 3 مرات ورجعتها وبقات نفسها,0.0,dataset_3,0
سرعة top 4G بطيئة جدا لا تصلح,1.0,dataset_3,1
سلام عليكم خويا عندي honor magic e شحال فيه fps,0.0,dataset_3,0
كي ندير *600# ما حبش يدخل,1.0,dataset_3,1
بصح ثقيلة بزاف كنكسيو فيها,1.0,dataset_3,1
السلام عليكم أخي طوب 4 g فيها هدرة اليميتي للموبيليس؟ و اسكو كي تخلاص 1 g يمشي يوتيوب,0.0,dataset_3,0
تقدر تسترجعها حبيبي ادا تبحرتلك ترجعلك top 4g عادي انا جربتها,0.0,dataset_3,0
انا عندي 2g,1.0,dataset_3,1
الاختيار رقم 7 موجود لكن عنده دخول اليه اختيار توب 4 جيا مكاش,0.0,dataset_3,0
انا بيس تاعي جديدا مقدرتش نديرها top 4g,0.0,dataset_3,0
خويا قدها من يوم شهر تقعد ولا اقل,0.0,dataset_3,0
غلقوهالي,1.0,dataset_3,1
اخي انتا عندك لعبة pes2021 كاش طريقة لتسريع اللعبة او تطبيق؟؟,0.0,dataset_3,0
هات الجديد و خطينا من المعاود,0.0,dataset_3,0
انا بدلت top 4g وفليكسيت 100 الف بقات في الكريدي وما صرا والو <br>كيفاش هذي رحمة على والديك فهمني,0.0,dataset_3,0
خويا أنا عندي مشكل في طوب 4g كي نعيط لكيش واحد يدولي من 500 ومن بونوس ، يعني مش نهدر بالبونوس ويبقالي كريدي تاعي ، هذي مافهمتهاش وجماعة لي كيفي يقلولي انه كريدي تاعهم مايتوشاش الا اذا بونوس كملت ، أسكو عندك حل لدا مشكل ومشكور,0.0,dataset_3,0
كي نشري بيس جديدة نقدر نحولها top 4G ؟,0.0,dataset_3,0
لجيري😁😁😁😁😁👍,2.0,dataset_3,2
لي عندو top 3G كيفاه نرجعوها top 4g,0.0,dataset_3,0
سمحلي خوياا تكنو ولله غير طحتلي عندها شهر روحت وكالة لعند وكالة ساحة اول ماي. بلكور . عطاوني شريحة جديدة لقتها كيما كانت توب نورمال,0.0,dataset_3,0
مبتسم كيف تفيكسي فيها رهي حابسة ماتقدرش تفكس كثر من خطرة ماهو الحل,0.0,dataset_3,0
بصح ف القدم تحولها وترجعها انا عندي. مي جدد مترجعش,0.0,dataset_3,0
عندي بيس موبيليس 3G منقدرش نحولها ل 4G,1.0,dataset_3,1
كل مايخص اتترنت ومواقع تواصل اجتماعي,0.0,dataset_3,0
انا عندي طوب 4g موالف نفليكسي 50الف دراكت هذي المرة فليكسيت 30الف وزدت20الف ماتاكتفاتش واش ندير,0.0,dataset_3,0
حولتها ياخويا بصح مافيهاش عرض تاع 50 الف,1.0,dataset_3,1
انا عندي موبيليز 3G كيفاش نحولها ل 4G,0.0,dataset_3,0
يا خويا مفهمت والو حاول شرح بإختصار خلطتها,0.0,dataset_3,0
slm frr hab nachri mobilis nta3 500 asem ngolam ki nrouh rad laiya merci,0.0,dataset_3,0
ولي راهي عندو بصح مكوبيا صغيرة بزاف و حاب يجيب وحدة جديدة تروحلو توب ثاني ولالا ؟,0.0,dataset_3,0
مشكل,1.0,dataset_3,1
نايس,2.0,dataset_3,2
أخيب أنترنت في العالم,1.0,dataset_3,1
سلام خاوتي عندي مودام 4g تع اتصالات الجزائر مفلاشي نقدر نرجعو كما كان,0.0,dataset_3,0
أخي بيس top4 بيس تحرقتلي يعني كي نبلاصيها في تلفون ميخرجليش ريزو مي مهشي موقفة لا يعني نجم نريكيبيريها ياك عندهم للوكالة ولا خلاص ميركبيهاليش اخي جاوبني من فضلك علما انا فيها كريدي و انترنت,0.0,dataset_3,0
Ki flexci fiha 1000 ch3al ya3touk f top 4g,0.0,dataset_3,0
باقي متأخرين في الأنترنت.,1.0,dataset_3,1
عندي مبتسم 3g كيفاه نحولها 4g....?,0.0,dataset_3,0
بصح كيفااش نأكتيفيها ولا تتأكتيفا وحدها الخمسين ألف,0.0,dataset_3,0
خويا. لبيس win control max. كى تفلكسيلها 1300 شحال. يعطوك لي جيڤا,0.0,dataset_3,0
كاين Top 4G للبيع ورقلة,0.0,dataset_3,0
Ki neflexi 2100 da ya3toni hadra plus internet ou que internet ?,0.0,dataset_3,0
غلقولي بيس,1.0,dataset_3,1
اشحال realmi 7pro,0.0,dataset_3,0
انا عندي بيس قديمة عندي top 3g هل فيها نفس الخدمات ومقدرتش نحولها لل4g بالموقع meetmob,0.0,dataset_3,0
شركة موبيليس سراقة 100الف راحتلي في سمانة شريتها جديدة وماعرفتش واش ندير ماتشدليش شهر تكمل الميغا,1.0,dataset_3,1
كيفاه نحول من 3g الى 4g بيس بلا منروح للوكالة,0.0,dataset_3,0
انا ضيعت بيس نتاعي وركبيريتها عادي توب,0.0,dataset_3,0
ممكن كاش حاجة لي تسريع top 4g,0.0,dataset_3,0
عندي قديمة مبتسم2g,0.0,dataset_3,0
خويا الفديوا قديم ولا جديد ولا كش عفسا,0.0,dataset_3,0
معرفتش نكتيفيها,0.0,dataset_3,0
شكون لي راه ينحولو من sold كي دير مكالمة ومنحولوش من لبونيس,1.0,dataset_3,1
لا تروح هديك 50الف يدوها موبيليس,0.0,dataset_3,0
هل يمكن تسريع التدفق في التوب 4G,0.0,dataset_3,0
حابة نشري بيس موبيليس واش نشري ممكن تساعدني اخي باش ثاني نحولها لطوب 4جي,0.0,dataset_3,0
Awel tous welaw y3toni 3 gb fi plaset 1000da credit :/,1.0,dataset_3,1
هذي شريحة تقولو تع زوالي وزوالي كي يكفليكسي 50 متمشيش مليح تروح غير خصار كون غير يزيدو شويا في سرعة الأنترنت,1.0,dataset_3,1
يخي 50 الف تحويل لاه ولات ستين الف,0.0,dataset_3,0
اسوء شريحة انا عندي <br>ريكيپيرتها شحال من خطرة ما نحاوهاليش,1.0,dataset_3,1
نقدر نشري ابيست كما هدي,0.0,dataset_3,0
السلام عليكم....كاش عفزة باش نلغي الإشتراك في Ooredoo Switch,1.0,dataset_3,1
هههههه ذاك البخص حتى موبيليس ولات تبزنس مع شعب وكامل الجيزي لي قالتلهم اسكتو,1.0,dataset_3,1
علاه تخلع في الناس بالعنوان تاعك,0.0,dataset_3,0
تيكنو وراهي قاناة تاع كندا مكنشها,0.0,dataset_3,0
قناتك اصبحت معيوفة المواضبع غي هوما يتعاودو دير الحاضر هاذو قدم ولا راك باغي تعمر كونت,0.0,dataset_3,0
كي تعاود تجيبهاtop 4g نورمال انا استرجعتها,0.0,dataset_3,0
يا ودي روح تعطي <br>قديمة هادي <br>الخرا راك كاتب الطريق الجديدة <br>ابلع ديسلايك,0.0,dataset_3,0
ولي عندو 3g,0.0,dataset_3,0
نتا قاعد تدخل لبلاصه تخرج من بلاصه حنا ما فهمنا والو ونتا ثاني تبالي ما راك فاهم والو,0.0,dataset_3,0
ياخويا عندك كود تسريع الانترتت في موبليس,0.0,dataset_3,0
1GBيا بخلاء,0.0,dataset_3,0
أخي عندي PIXX 3G وطلعتلي mobtasim 3g نقدر نحول ولالا,0.0,dataset_3,0
مبغاتش توليلي,1.0,dataset_3,1
موبيليس والعذاب,1.0,dataset_3,1
راك قديم,1.0,dataset_3,1
والله تعيه يا شكبي,1.0,dataset_3,1
قديمة هاذي جيب جديد . راك معيوف,1.0,dataset_3,1
ABDELDJALIL MOUDER,0.0,dataset_3,0
هل navigui 4g متوفرة في كامل الولايات ؟,0.0,dataset_3,0
مرحبا أخي نرجوا منك ان تشرح لنا زيادة تدفق الأنترنت( من 2 إلى 4 مجا) 2 مليون جزائري التي أعلنتها اتصالات الجزائر وهل هذا صحيح و شكرا,0.0,dataset_3,0
السلام عليكم ، لا خدمات جديدة هده السنة و كان جميع المتعاملين متفاهمين,1.0,dataset_3,1
"Merçi pour l&#39;information. Est ce qu&#39;il ya des réduction concernant l&#39;ADSL(4, et 8 méga).?",0.0,dataset_3,0
السلام عليكم خويا عبد الجليل بارك الله فيك ربي يحفضك,0.0,dataset_3,0
لقد كشف أمرنا عرفت اتصالات الجزائر أن مستخدمين مودام 4g وصلت سرعة الانترنت 40 ميغا فقررت أن تعيد العرض 60 كيلوبايت,0.0,dataset_3,0
عندي مشكل في جيزي تمشي 1جيڨا فور فال24س أنا نكملها وتضعف الانترنت تبقى 35كلو بايت 😣,1.0,dataset_3,1
ديرلنا العرض لي ما فيهاش المحدودية,0.0,dataset_3,0
نشكركم على الفيديوهات <br>ooredoo بحي بربيح بالجلفة 6 ميغا تنزيل و تحميل,0.0,dataset_3,0
إتصالات الجزائر 4g عرض 1000دج يعطوك 20 جيقا كي تخلاص تكمل كل المواقع 2500دج 50جيقا كي تخلاص تولي 1ميقا 3500دج 70جيقا كي تخلاص تولي 2ميا يوصل العرض الإخير حتى 60 ميقا وهذ عن تجربة لعدة سنين,0.0,dataset_3,0
جيزي هايلة بزاف التسقيف مور ماتستهلك 1 جيغا تولي 30 كيلوبايت,1.0,dataset_3,1
اخي من فضلك وربي يحفظك عندي سويتش اوريدو مي راها كونكسيو تتقطع فالمودام تاع ساهلة بوكس,0.0,dataset_3,0
خويا عندي جيزي كونترول. الانترنت. الجمعة أو السبت مكاش غاع,1.0,dataset_3,1
هل يمكن التحويل من la gold إلى la switch؟!,0.0,dataset_3,0
Est ce que la puce Sahla box yamchi sur portable <br>Si oui comment la configurer merci,0.0,dataset_3,0
جيزي راهي ماتصلحش بصوردي انا نتفرج فالفيديو تاعك والكونكسيون راحت 4جي مكاش خلاه مع العلم راني فالعاصمة,1.0,dataset_3,1
يا أخي والله العظيم في موديم 4G LTE كي يخلاصولي لي جيڨا نبقى نكونيكتي كلش باطل ميش برك les résaux sociaux,2.0,dataset_3,2
يناعل راصة تاعهم اتصالات طلعولي دم لا ريزو لا كونكسيو راهم حابسين كامل مش عارف لاه محبسينهم هاد ليامات,1.0,dataset_3,1
Goli hna m3dnach li ligne bch nd5lo modem Algérie Télécom z3ma yd5lona😥,0.0,dataset_3,0
مكاش عرض جديد في اوريدو,1.0,dataset_3,1
يارب يقونا الأنترنت اشويا بصكو راني انعاني في ببجي ، كارثة كارثة خويا,1.0,dataset_3,1
سلام 12جيقا في اوريدو قولد شحال تقعد وتكمل,0.0,dataset_3,0
